,text,label
1317,I'm considering ending my relationship with my classmate,3
1318,I'm considering ending my relationship with my best friend,3
1319,I'm considering ending my relationship with my colleague,3
1320,I'm considering ending my relationship with my partner,3
1321,I'm considering ending my relationship with my sibling,3
1322,I'm considering ending my relationship with my mentor,3
1323,I'm considering ending my relationship with my acquaintance,3
1324,Feeling disconnected from my friend has been hard,3
1325,Feeling disconnected from my boyfriend has been hard,3
1326,Feeling disconnected from my girlfriend has been hard,3
1327,Feeling disconnected from my classmate has been hard,3
1328,Feeling disconnected from my best friend has been hard,3
1329,Feeling disconnected from my colleague has been hard,3
1330,Feeling disconnected from my partner has been hard,3
1331,Feeling disconnected from my sibling has been hard,3
1332,Feeling disconnected from my mentor has been hard,3
1333,Feeling disconnected from my acquaintance has been hard,3
1334,I need advice on how to handle conflicts with my friend,3
1335,I need advice on how to handle conflicts with my boyfriend,3
1336,I need advice on how to handle conflicts with my girlfriend,3
1337,I need advice on how to handle conflicts with my classmate,3
1338,I need advice on how to handle conflicts with my best friend,3
1339,I need advice on how to handle conflicts with my colleague,3
1340,I need advice on how to handle conflicts with my partner,3
1341,I need advice on how to handle conflicts with my sibling,3
1342,I need advice on how to handle conflicts with my mentor,3
1343,I need advice on how to handle conflicts with my acquaintance,3
1344,Trust issues with my friend are causing me stress,3
1345,Trust issues with my boyfriend are causing me stress,3
1346,Trust issues with my girlfriend are causing me stress,3
1347,Trust issues with my classmate are causing me stress,3
1348,Trust issues with my best friend are causing me stress,3
1349,Trust issues with my colleague are causing me stress,3
1350,Trust issues with my partner are causing me stress,3
1351,Trust issues with my sibling are causing me stress,3
1352,Trust issues with my mentor are causing me stress,3
1353,Trust issues with my acquaintance are causing me stress,3
1354,Communication gaps with my friend are becoming common,3
1355,Communication gaps with my boyfriend are becoming common,3
1356,Communication gaps with my girlfriend are becoming common,3
1357,Communication gaps with my classmate are becoming common,3
1358,Communication gaps with my best friend are becoming common,3
1359,Communication gaps with my colleague are becoming common,3
1360,Communication gaps with my partner are becoming common,3
1361,Communication gaps with my sibling are becoming common,3
1362,Communication gaps with my mentor are becoming common,3
1363,Communication gaps with my acquaintance are becoming common,3
1364,It's hard to express my feelings to my friend,3
1365,It's hard to express my feelings to my boyfriend,3
1366,It's hard to express my feelings to my girlfriend,3
1367,It's hard to express my feelings to my classmate,3
1368,It's hard to express my feelings to my best friend,3
1369,It's hard to express my feelings to my colleague,3
1370,It's hard to express my feelings to my partner,3
1371,It's hard to express my feelings to my sibling,3
1372,It's hard to express my feelings to my mentor,3
1373,It's hard to express my feelings to my acquaintance,3
1374,Sometimes I doubt the future of my relationship with friend,3
1375,Sometimes I doubt the future of my relationship with boyfriend,3
1376,Sometimes I doubt the future of my relationship with girlfriend,3
1377,Sometimes I doubt the future of my relationship with classmate,3
1378,Sometimes I doubt the future of my relationship with best friend,3
1379,Sometimes I doubt the future of my relationship with colleague,3
1380,Sometimes I doubt the future of my relationship with partner,3
1381,Sometimes I doubt the future of my relationship with sibling,3
1382,Sometimes I doubt the future of my relationship with mentor,3
1383,Sometimes I doubt the future of my relationship with acquaintance,3
1384,"We used to be close, but now I feel lonely around my friend",3
1385,"We used to be close, but now I feel lonely around my boyfriend",3
1386,"We used to be close, but now I feel lonely around my girlfriend",3
1387,"We used to be close, but now I feel lonely around my classmate",3
1388,"We used to be close, but now I feel lonely around my best friend",3
1389,"We used to be close, but now I feel lonely around my colleague",3
1390,"We used to be close, but now I feel lonely around my partner",3
1391,"We used to be close, but now I feel lonely around my sibling",3
1392,"We used to be close, but now I feel lonely around my mentor",3
1393,"We used to be close, but now I feel lonely around my acquaintance",3
1394,"We used to be close, but now I feel overwhelmed around my friend",3
1395,"We used to be close, but now I feel overwhelmed around my boyfriend",3
1396,"We used to be close, but now I feel overwhelmed around my girlfriend",3
1397,"We used to be close, but now I feel overwhelmed around my classmate",3
1398,"We used to be close, but now I feel overwhelmed around my best friend",3
1399,"We used to be close, but now I feel overwhelmed around my colleague",3
1400,"We used to be close, but now I feel overwhelmed around my partner",3
1401,"We used to be close, but now I feel overwhelmed around my sibling",3
1402,"We used to be close, but now I feel overwhelmed around my mentor",3
1403,"We used to be close, but now I feel overwhelmed around my acquaintance",3
1404,"We used to be close, but now I feel excited around my friend",3
1405,"We used to be close, but now I feel excited around my boyfriend",3
1406,"We used to be close, but now I feel excited around my girlfriend",3
1407,"We used to be close, but now I feel excited around my classmate",3
1408,"We used to be close, but now I feel excited around my best friend",3
1409,"We used to be close, but now I feel excited around my colleague",3
1410,"We used to be close, but now I feel excited around my partner",3
1411,"We used to be close, but now I feel excited around my sibling",3
1412,"We used to be close, but now I feel excited around my mentor",3
1413,"We used to be close, but now I feel excited around my acquaintance",3
1414,"We used to be close, but now I feel nervous around my friend",3
1415,"We used to be close, but now I feel nervous around my boyfriend",3
1416,"We used to be close, but now I feel nervous around my girlfriend",3
1417,"We used to be close, but now I feel nervous around my classmate",3
1418,"We used to be close, but now I feel nervous around my best friend",3
1419,"We used to be close, but now I feel nervous around my colleague",3
1420,"We used to be close, but now I feel nervous around my partner",3
1421,"We used to be close, but now I feel nervous around my sibling",3
1422,"We used to be close, but now I feel nervous around my mentor",3
1423,"We used to be close, but now I feel nervous around my acquaintance",3
1424,"We used to be close, but now I feel sad around my friend",3
1425,"We used to be close, but now I feel sad around my boyfriend",3
1426,"We used to be close, but now I feel sad around my girlfriend",3
1427,"We used to be close, but now I feel sad around my classmate",3
1428,"We used to be close, but now I feel sad around my best friend",3
1429,"We used to be close, but now I feel sad around my colleague",3
1430,"We used to be close, but now I feel sad around my partner",3
1431,"We used to be close, but now I feel sad around my sibling",3
1432,"We used to be close, but now I feel sad around my mentor",3
1433,"We used to be close, but now I feel sad around my acquaintance",3
1434,"We used to be close, but now I feel joyful around my friend",3
1435,"We used to be close, but now I feel joyful around my boyfriend",3
1436,"We used to be close, but now I feel joyful around my girlfriend",3
1437,"We used to be close, but now I feel joyful around my classmate",3
1438,"We used to be close, but now I feel joyful around my best friend",3
1439,"We used to be close, but now I feel joyful around my colleague",3
1440,"We used to be close, but now I feel joyful around my partner",3
1441,"We used to be close, but now I feel joyful around my sibling",3
1442,"We used to be close, but now I feel joyful around my mentor",3
1443,"We used to be close, but now I feel joyful around my acquaintance",3
1444,"We used to be close, but now I feel fearful around my friend",3
1445,"We used to be close, but now I feel fearful around my boyfriend",3
1446,"We used to be close, but now I feel fearful around my girlfriend",3
1447,"We used to be close, but now I feel fearful around my classmate",3
1448,"We used to be close, but now I feel fearful around my best friend",3
1449,"We used to be close, but now I feel fearful around my colleague",3
1450,"We used to be close, but now I feel fearful around my partner",3
1451,"We used to be close, but now I feel fearful around my sibling",3
1452,"We used to be close, but now I feel fearful around my mentor",3
1453,"We used to be close, but now I feel fearful around my acquaintance",3
1454,"We used to be close, but now I feel content around my friend",3
1455,"We used to be close, but now I feel content around my boyfriend",3
1456,"We used to be close, but now I feel content around my girlfriend",3
1457,"We used to be close, but now I feel content around my classmate",3
1458,"We used to be close, but now I feel content around my best friend",3
1459,"We used to be close, but now I feel content around my colleague",3
1460,"We used to be close, but now I feel content around my partner",3
1461,"We used to be close, but now I feel content around my sibling",3
1462,"We used to be close, but now I feel content around my mentor",3
1463,"We used to be close, but now I feel content around my acquaintance",3
1464,"We used to be close, but now I feel anxious around my friend",3
1465,"We used to be close, but now I feel anxious around my boyfriend",3
1466,"We used to be close, but now I feel anxious around my girlfriend",3
1467,"We used to be close, but now I feel anxious around my classmate",3
1468,"We used to be close, but now I feel anxious around my best friend",3
1469,"We used to be close, but now I feel anxious around my colleague",3
1470,"We used to be close, but now I feel anxious around my partner",3
1471,"We used to be close, but now I feel anxious around my sibling",3
1472,"We used to be close, but now I feel anxious around my mentor",3
1473,"We used to be close, but now I feel anxious around my acquaintance",3
1474,"We used to be close, but now I feel hopeful around my friend",3
1475,"We used to be close, but now I feel hopeful around my boyfriend",3
1476,"We used to be close, but now I feel hopeful around my girlfriend",3
1477,"We used to be close, but now I feel hopeful around my classmate",3
1478,"We used to be close, but now I feel hopeful around my best friend",3
1479,"We used to be close, but now I feel hopeful around my colleague",3
1480,"We used to be close, but now I feel hopeful around my partner",3
1481,"We used to be close, but now I feel hopeful around my sibling",3
1482,"We used to be close, but now I feel hopeful around my mentor",3
1483,"We used to be close, but now I feel hopeful around my acquaintance",3
1484,It's been difficult to forgive my friend after what happened,3
1485,It's been difficult to forgive my boyfriend after what happened,3
1486,It's been difficult to forgive my girlfriend after what happened,3
1487,It's been difficult to forgive my classmate after what happened,3
1488,It's been difficult to forgive my best friend after what happened,3
1489,It's been difficult to forgive my colleague after what happened,3
1490,It's been difficult to forgive my partner after what happened,3
1491,It's been difficult to forgive my sibling after what happened,3
1492,It's been difficult to forgive my mentor after what happened,3
1493,It's been difficult to forgive my acquaintance after what happened,3
1494,Our relationship has been very unhappy lately,3
1495,Our relationship has been very stressed lately,3
1496,Our relationship has been very confused lately,3
1497,Our relationship has been very worried lately,3
1498,Our relationship has been very anxious lately,3
1499,Our relationship has been very frustrated lately,3
1500,Our relationship has been very discontented lately,3
1501,Our relationship has been very hopeless lately,3
1502,Our relationship has been very irate lately,3
1503,Our relationship has been very melancholic lately,3
1504,I often feel unhappy when I think about my relationship with friend,3
1505,I often feel unhappy when I think about my relationship with boyfriend,3
1506,I often feel unhappy when I think about my relationship with girlfriend,3
1507,I often feel unhappy when I think about my relationship with classmate,3
1508,I often feel unhappy when I think about my relationship with best friend,3
1509,I often feel unhappy when I think about my relationship with colleague,3
1510,I often feel unhappy when I think about my relationship with partner,3
1511,I often feel unhappy when I think about my relationship with sibling,3
1512,I often feel unhappy when I think about my relationship with mentor,3
1513,I often feel unhappy when I think about my relationship with acquaintance,3
1514,I often feel stressed when I think about my relationship with friend,3
1515,I often feel stressed when I think about my relationship with boyfriend,3
1516,I often feel stressed when I think about my relationship with girlfriend,3
1517,I often feel stressed when I think about my relationship with classmate,3
1518,I often feel stressed when I think about my relationship with best friend,3
1519,I often feel stressed when I think about my relationship with colleague,3
1520,I often feel stressed when I think about my relationship with partner,3
1521,I often feel stressed when I think about my relationship with sibling,3
1522,I often feel stressed when I think about my relationship with mentor,3
1523,I often feel stressed when I think about my relationship with acquaintance,3
1524,I often feel confused when I think about my relationship with friend,3
1525,I often feel confused when I think about my relationship with boyfriend,3
1526,I often feel confused when I think about my relationship with girlfriend,3
1527,I often feel confused when I think about my relationship with classmate,3
1528,I often feel confused when I think about my relationship with best friend,3
1529,I often feel confused when I think about my relationship with colleague,3
1530,I often feel confused when I think about my relationship with partner,3
1531,I often feel confused when I think about my relationship with sibling,3
1532,I often feel confused when I think about my relationship with mentor,3
1533,I often feel confused when I think about my relationship with acquaintance,3
1534,I often feel worried when I think about my relationship with friend,3
1535,I often feel worried when I think about my relationship with boyfriend,3
1536,I often feel worried when I think about my relationship with girlfriend,3
1537,I often feel worried when I think about my relationship with classmate,3
1538,I often feel worried when I think about my relationship with best friend,3
1539,I often feel worried when I think about my relationship with colleague,3
1540,I often feel worried when I think about my relationship with partner,3
1541,I often feel worried when I think about my relationship with sibling,3
1542,I often feel worried when I think about my relationship with mentor,3
1543,I often feel worried when I think about my relationship with acquaintance,3
1544,I often feel anxious when I think about my relationship with friend,3
1545,I often feel anxious when I think about my relationship with boyfriend,3
1546,I often feel anxious when I think about my relationship with girlfriend,3
1547,I often feel anxious when I think about my relationship with classmate,3
1548,I often feel anxious when I think about my relationship with best friend,3
1549,I often feel anxious when I think about my relationship with colleague,3
1550,I often feel anxious when I think about my relationship with partner,3
1551,I often feel anxious when I think about my relationship with sibling,3
1552,I often feel anxious when I think about my relationship with mentor,3
1553,I often feel anxious when I think about my relationship with acquaintance,3
1554,I often feel frustrated when I think about my relationship with friend,3
1555,I often feel frustrated when I think about my relationship with boyfriend,3
1556,I often feel frustrated when I think about my relationship with girlfriend,3
1557,I often feel frustrated when I think about my relationship with classmate,3
1558,I often feel frustrated when I think about my relationship with best friend,3
1559,I often feel frustrated when I think about my relationship with colleague,3
1560,I often feel frustrated when I think about my relationship with partner,3
1561,I often feel frustrated when I think about my relationship with sibling,3
1562,I often feel frustrated when I think about my relationship with mentor,3
1563,I often feel frustrated when I think about my relationship with acquaintance,3
1564,I often feel discontented when I think about my relationship with friend,3
1565,I often feel discontented when I think about my relationship with boyfriend,3
1566,I often feel discontented when I think about my relationship with girlfriend,3
1567,I often feel discontented when I think about my relationship with classmate,3
1568,I often feel discontented when I think about my relationship with best friend,3
1569,I often feel discontented when I think about my relationship with colleague,3
1570,I often feel discontented when I think about my relationship with partner,3
1571,I often feel discontented when I think about my relationship with sibling,3
1572,I often feel discontented when I think about my relationship with mentor,3
1573,I often feel discontented when I think about my relationship with acquaintance,3
1574,I often feel hopeless when I think about my relationship with friend,3
1575,I often feel hopeless when I think about my relationship with boyfriend,3
1576,I often feel hopeless when I think about my relationship with girlfriend,3
1577,I often feel hopeless when I think about my relationship with classmate,3
1578,I often feel hopeless when I think about my relationship with best friend,3
1579,I often feel hopeless when I think about my relationship with colleague,3
1580,I often feel hopeless when I think about my relationship with partner,3
1581,I often feel hopeless when I think about my relationship with sibling,3
1582,I often feel hopeless when I think about my relationship with mentor,3
1583,I often feel hopeless when I think about my relationship with acquaintance,3
1584,I often feel irate when I think about my relationship with friend,3
1585,I often feel irate when I think about my relationship with boyfriend,3
1586,I often feel irate when I think about my relationship with girlfriend,3
1587,I often feel irate when I think about my relationship with classmate,3
1588,I often feel irate when I think about my relationship with best friend,3
1589,I often feel irate when I think about my relationship with colleague,3
1590,I often feel irate when I think about my relationship with partner,3
1591,I often feel irate when I think about my relationship with sibling,3
1592,I often feel irate when I think about my relationship with mentor,3
1593,I often feel irate when I think about my relationship with acquaintance,3
1594,I often feel melancholic when I think about my relationship with friend,3
1595,I often feel melancholic when I think about my relationship with boyfriend,3
1596,I often feel melancholic when I think about my relationship with girlfriend,3
1597,I often feel melancholic when I think about my relationship with classmate,3
1598,I often feel melancholic when I think about my relationship with best friend,3
1599,I often feel melancholic when I think about my relationship with colleague,3
1600,I often feel melancholic when I think about my relationship with partner,3
1601,I often feel melancholic when I think about my relationship with sibling,3
1602,I often feel melancholic when I think about my relationship with mentor,3
1603,I often feel melancholic when I think about my relationship with acquaintance,3
1604,Rebuilding trust with my friend seems daunting,3
1605,Rebuilding trust with my boyfriend seems daunting,3
1606,Rebuilding trust with my girlfriend seems daunting,3
1607,Rebuilding trust with my classmate seems daunting,3
1608,Rebuilding trust with my best friend seems daunting,3
1609,Rebuilding trust with my colleague seems daunting,3
1610,Rebuilding trust with my partner seems daunting,3
1611,Rebuilding trust with my sibling seems daunting,3
1612,Rebuilding trust with my mentor seems daunting,3
1613,Rebuilding trust with my acquaintance seems daunting,3
1614,My friend and I are working on better understanding each other,3
1615,My boyfriend and I are working on better understanding each other,3
1616,My girlfriend and I are working on better understanding each other,3
1617,My classmate and I are working on better understanding each other,3
1618,My best friend and I are working on better understanding each other,3
1619,My colleague and I are working on better understanding each other,3
1620,My partner and I are working on better understanding each other,3
1621,My sibling and I are working on better understanding each other,3
1622,My mentor and I are working on better understanding each other,3
1623,My acquaintance and I are working on better understanding each other,3
1624,I'm not sure how to balance school and my hobbies,4
1625,I'm feeling lonely about my future,4
1626,I'm feeling overwhelmed about my future,4
1627,I'm feeling excited about my future,4
1628,I'm feeling nervous about my future,4
1629,I'm feeling sad about my future,4
1630,I'm feeling joyful about my future,4
1631,I'm feeling fearful about my future,4
1632,I'm feeling content about my future,4
1633,I'm feeling anxious about my future,4
1634,I'm feeling hopeful about my future,4
1635,"My schedule is becoming a burden, and I'm always unhappy",4
1636,"My schedule is becoming a burden, and I'm always stressed",4
1637,"My schedule is becoming a burden, and I'm always confused",4
1638,"My schedule is becoming a burden, and I'm always worried",4
1639,"My schedule is becoming a burden, and I'm always anxious",4
1640,"My schedule is becoming a burden, and I'm always frustrated",4
1641,"My schedule is becoming a burden, and I'm always discontented",4
1642,"My schedule is becoming a burden, and I'm always hopeless",4
1643,"My schedule is becoming a burden, and I'm always irate",4
1644,"My schedule is becoming a burden, and I'm always melancholic",4
1645,Finding a good balance between work and leisure is challenging,4
1646,The uncertainty of what comes next makes me unhappy,4
1647,The uncertainty of what comes next makes me stressed,4
1648,The uncertainty of what comes next makes me confused,4
1649,The uncertainty of what comes next makes me worried,4
1650,The uncertainty of what comes next makes me anxious,4
1651,The uncertainty of what comes next makes me frustrated,4
1652,The uncertainty of what comes next makes me discontented,4
1653,The uncertainty of what comes next makes me hopeless,4
1654,The uncertainty of what comes next makes me irate,4
1655,The uncertainty of what comes next makes me melancholic,4
1656,I wish I had someone to talk to about my problems,4
1657,I wish I had someone to talk to about my feelings,4
1658,I wish I had someone to talk to about my thoughts,4
1659,I wish I had someone to talk to about my confusion,4
1660,I wish I had someone to talk to about my life,4
1661,I wish I had someone to talk to about my challenges,4
1662,I wish I had someone to talk to about my decisions,4
1663,I wish I had someone to talk to about my dilemmas,4
1664,I wish I had someone to talk to about my responsibilities,4
1665,I wish I had someone to talk to about my opportunities,4
1666,I feel unhappy about the choices I've made,4
1667,I feel stressed about the choices I've made,4
1668,I feel confused about the choices I've made,4
1669,I feel worried about the choices I've made,4
1670,I feel anxious about the choices I've made,4
1671,I feel frustrated about the choices I've made,4
1672,I feel discontented about the choices I've made,4
1673,I feel hopeless about the choices I've made,4
1674,I feel irate about the choices I've made,4
1675,I feel melancholic about the choices I've made,4
1676,It's hard to stay motivated with so much uncertainty,4
1677,My plans for the future are causing me stress,4
1678,I'm reconsidering my career path because I feel unhappy,4
1679,I'm reconsidering my career path because I feel stressed,4
1680,I'm reconsidering my career path because I feel confused,4
1681,I'm reconsidering my career path because I feel worried,4
1682,I'm reconsidering my career path because I feel anxious,4
1683,I'm reconsidering my career path because I feel frustrated,4
1684,I'm reconsidering my career path because I feel discontented,4
1685,I'm reconsidering my career path because I feel hopeless,4
1686,I'm reconsidering my career path because I feel irate,4
1687,I'm reconsidering my career path because I feel melancholic,4
1688,Making decisions about my life is increasingly difficult,4
1689,I'm unsure how to approach my long-term goals,4
1690,Life's unpredictability is making me feel very unhappy,4
1691,Life's unpredictability is making me feel very stressed,4
1692,Life's unpredictability is making me feel very confused,4
1693,Life's unpredictability is making me feel very worried,4
1694,Life's unpredictability is making me feel very anxious,4
1695,Life's unpredictability is making me feel very frustrated,4
1696,Life's unpredictability is making me feel very discontented,4
1697,Life's unpredictability is making me feel very hopeless,4
1698,Life's unpredictability is making me feel very irate,4
1699,Life's unpredictability is making me feel very melancholic,4
1700,I'm struggling to find my purpose and feel lonely,4
1701,I'm struggling to find my purpose and feel overwhelmed,4
1702,I'm struggling to find my purpose and feel excited,4
1703,I'm struggling to find my purpose and feel nervous,4
1704,I'm struggling to find my purpose and feel sad,4
1705,I'm struggling to find my purpose and feel joyful,4
1706,I'm struggling to find my purpose and feel fearful,4
1707,I'm struggling to find my purpose and feel content,4
1708,I'm struggling to find my purpose and feel anxious,4
1709,I'm struggling to find my purpose and feel hopeful,4
1710,Adjusting to new changes has been unhappy,4
1711,Adjusting to new changes has been stressed,4
1712,Adjusting to new changes has been confused,4
1713,Adjusting to new changes has been worried,4
1714,Adjusting to new changes has been anxious,4
1715,Adjusting to new changes has been frustrated,4
1716,Adjusting to new changes has been discontented,4
1717,Adjusting to new changes has been hopeless,4
1718,Adjusting to new changes has been irate,4
1719,Adjusting to new changes has been melancholic,4
1720,Exploring different paths has left me feeling unhappy,4
1721,Exploring different paths has left me feeling stressed,4
1722,Exploring different paths has left me feeling confused,4
1723,Exploring different paths has left me feeling worried,4
1724,Exploring different paths has left me feeling anxious,4
1725,Exploring different paths has left me feeling frustrated,4
1726,Exploring different paths has left me feeling discontented,4
1727,Exploring different paths has left me feeling hopeless,4
1728,Exploring different paths has left me feeling irate,4
1729,Exploring different paths has left me feeling melancholic,4
1730,The pressure to succeed is overwhelming and makes me feel unhappy,4
1731,The pressure to succeed is overwhelming and makes me feel stressed,4
1732,The pressure to succeed is overwhelming and makes me feel confused,4
1733,The pressure to succeed is overwhelming and makes me feel worried,4
1734,The pressure to succeed is overwhelming and makes me feel anxious,4
1735,The pressure to succeed is overwhelming and makes me feel frustrated,4
1736,The pressure to succeed is overwhelming and makes me feel discontented,4
1737,The pressure to succeed is overwhelming and makes me feel hopeless,4
1738,The pressure to succeed is overwhelming and makes me feel irate,4
1739,The pressure to succeed is overwhelming and makes me feel melancholic,4
1740,I often ponder the direction my life is taking,4
1741,Finding a career that fulfills me is becoming increasingly important,4
